FL_DATE,ABE,ABI,ABQ,ABR,ABY,ACK,ACT,ACV,ACY,ADK,ADQ,AEX,AGS,AKN,ALB,ALO,AMA,ANC,APN,ASE,ATL,ATW,AUS,AVL,AVP,AZO,BDL,BET,BFF,BFL,BGM,BGR,BHM,BIL,BIS,BJI,BLI,BMI,BNA,BOI,BOS,BPT,BQK,BQN,BRD,BRO,BRW,BTM,BTR,BTV,BUF,BUR,BWI,BZN,CAE,CAK,CDC,CDV,CHA,CHO,CHS,CID,CIU,CKB,CLE,CLL,CLT,CMH,CMI,CMX,COD,COS,COU,CPR,CRP,CRW,CSG,CVG,CWA,DAB,DAL,DAY,DBQ,DCA,DEN,DFW,DHN,DLG,DLH,DRO,DSM,DTW,DVL,EAU,ECP,EFD,EGE,EKO,ELM,ELP,ENV,ERI,ESC,EUG,EVV,EWN,EWR,EYW,FAI,FAR,FAT,FAY,FCA,FLG,FLL,FNT,FSD,FSM,FWA,GCC,GCK,GEG,GFK,GGG,GJT,GNV,GPT,GRB,GRI,GRK,GRR,GSO,GSP,GST,GTF,GTR,GUC,GUM,HDN,HIB,HLN,HNL,HOB,HOU,HPN,HRL,HSV,HYA,HYS,IAD,IAG,IAH,ICT,IDA,IFP,ILM,IMT,IND,INL,ISN,ISP,ITH,ITO,JAC,JAN,JAX,JFK,JLN,JMS,JNU,KOA,KTN,LAN,LAR,LAS,LAW,LAX,LBB,LBE,LCH,LEX,LFT,LGA,LGB,LIH,LIT,LNK,LRD,LSE,LWS,MAF,MBS,MCI,MCO,MDT,MDW,MEI,MEM,MFE,MFR,MGM,MHK,MHT,MIA,MKE,MKG,MLB,MLI,MLU,MMH,MOB,MOT,MQT,MRY,MSN,MSO,MSP,MSY,MTJ,MVY,MYR,OAJ,OAK,OGG,OKC,OMA,OME,ONT,ORD,ORF,ORH,OTH,OTZ,PAH,PBG,PBI,PDX,PGD,PHF,PHL,PHX,PIA,PIB,PIH,PIT,PLN,PNS,PPG,PSC,PSE,PSG,PSP,PVD,PWM,RAP,RDD,RDM,RDU,RHI,RIC,RKS,RNO,ROA,ROC,ROW,RST,RSW,SAF,SAN,SAT,SAV,SBA,SBN,SBP,SCC,SCE,SDF,SEA,SFO,SGF,SGU,SHV,SIT,SJC,SJT,SJU,SLC,SMF,SMX,SNA,SPI,SPN,SPS,SRQ,STL,STS,STT,STX,SUN,SUX,SWF,SYR,TKI,TLH,TOL,TPA,TRI,TTN,TUL,TUS,TVC,TWF,TXK,TYR,TYS,UST,VLD,VPS,WRG,WYS,XNA,YAK,YUM
2017-02-20,3.0,,50.0,2.0,3.0,,4.0,3.0,10.0,,1.0,10.0,7.0,,25.0,,9.0,40.0,2.0,28.0,1071.0,4.0,128.0,8.0,4.0,9.0,62.0,3.0,,5.0,2.0,,33.0,9.0,6.0,2.0,2.0,4.0,146.0,44.0,339.0,,3.0,5.0,2.0,4.0,3.0,2.0,19.0,11.0,45.0,68.0,255.0,13.0,12.0,19.0,2.0,2.0,16.0,8.0,34.0,12.0,2.0,,93.0,2.0,323.0,67.0,,2.0,2.0,25.0,,2.0,10.0,7.0,4.0,41.0,3.0,6.0,200.0,15.0,,217.0,604.0,509.0,4.0,,5.0,2.0,22.0,364.0,2.0,2.0,10.0,,9.0,2.0,2.0,31.0,,4.0,2.0,9.0,8.0,2.0,324.0,6.0,6.0,8.0,23.0,5.0,6.0,4.0,269.0,14.0,12.0,3.0,17.0,3.0,2.0,30.0,4.0,,7.0,7.0,7.0,12.0,,6.0,36.0,17.0,14.0,,6.0,3.0,1.0,1.0,4.0,2.0,5.0,129.0,2.0,152.0,19.0,8.0,10.0,,2.0,86.0,3.0,394.0,23.0,7.0,1.0,7.0,2.0,72.0,2.0,3.0,13.0,2.0,15.0,11.0,12.0,50.0,273.0,,3.0,11.0,34.0,6.0,10.0,2.0,410.0,1.0,589.0,11.0,4.0,5.0,19.0,11.0,273.0,43.0,31.0,22.0,8.0,7.0,4.0,2.0,17.0,9.0,127.0,374.0,8.0,221.0,3.0,39.0,6.0,7.0,9.0,,16.0,196.0,89.0,2.0,4.0,8.0,9.0,1.0,14.0,3.0,2.0,8.0,24.0,5.0,358.0,125.0,4.0,,13.0,3.0,139.0,65.0,39.0,56.0,2.0,58.0,689.0,25.0,2.0,1.0,2.0,2.0,2.0,90.0,156.0,1.0,3.0,199.0,447.0,9.0,2.0,3.0,73.0,2.0,14.0,1.0,10.0,2.0,2.0,38.0,33.0,13.0,7.0,3.0,8.0,93.0,2.0,46.0,2.0,41.0,5.0,16.0,1.0,6.0,116.0,4.0,219.0,83.0,19.0,14.0,14.0,10.0,2.0,4.0,28.0,343.0,452.0,6.0,7.0,16.0,3.0,129.0,,71.0,325.0,121.0,,114.0,5.0,,3.0,12.0,161.0,1.0,17.0,4.0,5.0,,4.0,15.0,,7.0,,206.0,6.0,6.0,41.0,51.0,6.0,7.0,,1.0,19.0,,3.0,8.0,2.0,,15.0,2.0,4.0
2017-02-21,2.0,,48.0,2.0,3.0,,4.0,3.0,10.0,,1.0,10.0,7.0,,25.0,,9.0,37.0,1.0,26.0,1058.0,4.0,126.0,8.0,4.0,10.0,59.0,3.0,,5.0,2.0,,33.0,9.0,6.0,2.0,3.0,4.0,146.0,43.0,336.0,,3.0,5.0,2.0,3.0,3.0,2.0,19.0,11.0,44.0,68.0,255.0,13.0,12.0,19.0,2.0,2.0,15.0,7.0,33.0,12.0,2.0,,91.0,3.0,322.0,68.0,,2.0,2.0,24.0,,2.0,9.0,7.0,4.0,41.0,3.0,6.0,200.0,16.0,,217.0,605.0,502.0,4.0,,5.0,2.0,26.0,362.0,1.0,2.0,10.0,,9.0,2.0,1.0,31.0,,4.0,2.0,9.0,9.0,2.0,314.0,6.0,5.0,9.0,22.0,5.0,6.0,4.0,263.0,14.0,11.0,3.0,17.0,3.0,2.0,30.0,4.0,,7.0,7.0,7.0,13.0,,5.0,35.0,17.0,14.0,,6.0,3.0,1.0,1.0,5.0,2.0,5.0,121.0,2.0,152.0,19.0,7.0,10.0,,2.0,87.0,2.0,392.0,24.0,7.0,1.0,7.0,2.0,74.0,1.0,2.0,13.0,2.0,16.0,10.0,12.0,51.0,261.0,,2.0,11.0,31.0,6.0,11.0,2.0,397.0,1.0,577.0,11.0,3.0,5.0,18.0,11.0,276.0,43.0,31.0,22.0,8.0,7.0,4.0,1.0,17.0,9.0,123.0,367.0,8.0,221.0,3.0,38.0,6.0,8.0,8.0,,15.0,191.0,88.0,2.0,4.0,8.0,8.0,1.0,13.0,3.0,2.0,8.0,27.0,5.0,351.0,126.0,4.0,,13.0,3.0,134.0,65.0,39.0,53.0,2.0,60.0,686.0,26.0,2.0,,2.0,2.0,2.0,88.0,151.0,3.0,3.0,192.0,444.0,9.0,2.0,3.0,73.0,3.0,14.0,,10.0,2.0,2.0,36.0,33.0,13.0,7.0,3.0,8.0,95.0,2.0,46.0,2.0,41.0,5.0,16.0,1.0,6.0,115.0,4.0,216.0,85.0,19.0,14.0,14.0,10.0,2.0,4.0,29.0,322.0,440.0,6.0,7.0,16.0,3.0,127.0,,71.0,321.0,118.0,,112.0,5.0,,3.0,12.0,160.0,1.0,15.0,3.0,5.0,,4.0,15.0,,7.0,,204.0,6.0,6.0,43.0,50.0,7.0,8.0,,1.0,19.0,,3.0,8.0,2.0,,16.0,2.0,4.0
2017-02-22,2.0,,49.0,2.0,3.0,,4.0,3.0,10.0,,1.0,10.0,7.0,,25.0,,9.0,36.0,2.0,24.0,1063.0,4.0,128.0,8.0,4.0,11.0,60.0,3.0,,5.0,2.0,,33.0,9.0,6.0,2.0,3.0,4.0,145.0,42.0,337.0,,3.0,4.0,2.0,3.0,2.0,2.0,19.0,11.0,44.0,68.0,252.0,14.0,12.0,19.0,2.0,2.0,15.0,7.0,34.0,12.0,2.0,,92.0,3.0,324.0,65.0,,2.0,2.0,22.0,,2.0,9.0,7.0,4.0,38.0,3.0,6.0,200.0,15.0,,216.0,601.0,509.0,4.0,,5.0,2.0,22.0,362.0,2.0,2.0,10.0,,10.0,2.0,1.0,31.0,,4.0,2.0,9.0,9.0,2.0,307.0,6.0,5.0,9.0,22.0,5.0,6.0,4.0,261.0,14.0,11.0,3.0,17.0,3.0,2.0,30.0,4.0,,7.0,7.0,7.0,13.0,,5.0,36.0,17.0,14.0,,6.0,3.0,1.0,1.0,6.0,2.0,4.0,123.0,2.0,152.0,19.0,8.0,10.0,,2.0,88.0,3.0,386.0,24.0,7.0,1.0,7.0,2.0,72.0,1.0,2.0,13.0,2.0,15.0,10.0,12.0,50.0,264.0,,3.0,11.0,35.0,6.0,11.0,2.0,403.0,1.0,581.0,11.0,4.0,5.0,18.0,11.0,276.0,43.0,31.0,23.0,8.0,7.0,4.0,1.0,17.0,9.0,126.0,367.0,8.0,220.0,3.0,37.0,6.0,8.0,8.0,,15.0,195.0,90.0,2.0,4.0,9.0,9.0,1.0,13.0,3.0,2.0,8.0,25.0,5.0,352.0,127.0,5.0,,13.0,3.0,135.0,64.0,39.0,56.0,2.0,58.0,688.0,26.0,2.0,,2.0,2.0,2.0,85.0,153.0,1.0,3.0,193.0,445.0,9.0,2.0,3.0,73.0,3.0,14.0,,10.0,2.0,2.0,35.0,33.0,13.0,7.0,3.0,8.0,93.0,2.0,46.0,2.0,41.0,5.0,16.0,1.0,6.0,115.0,4.0,217.0,84.0,19.0,14.0,14.0,10.0,2.0,4.0,29.0,330.0,446.0,6.0,7.0,16.0,3.0,127.0,,70.0,320.0,119.0,,114.0,5.0,,3.0,12.0,160.0,1.0,16.0,4.0,6.0,,4.0,15.0,,7.0,,206.0,6.0,6.0,41.0,50.0,7.0,3.0,,1.0,19.0,,3.0,8.0,2.0,,16.0,2.0,4.0
2017-02-23,3.0,,50.0,2.0,3.0,,4.0,3.0,10.0,1.0,1.0,10.0,7.0,,25.0,,9.0,39.0,2.0,28.0,1076.0,4.0,127.0,8.0,4.0,11.0,61.0,3.0,,5.0,2.0,,33.0,9.0,6.0,2.0,1.0,4.0,147.0,45.0,344.0,,3.0,3.0,2.0,3.0,2.0,2.0,19.0,11.0,44.0,68.0,256.0,13.0,12.0,19.0,2.0,2.0,15.0,8.0,33.0,12.0,2.0,,93.0,3.0,322.0,68.0,,2.0,2.0,25.0,,2.0,9.0,7.0,4.0,42.0,3.0,6.0,200.0,15.0,,217.0,611.0,511.0,4.0,,5.0,2.0,26.0,364.0,2.0,2.0,10.0,,9.0,2.0,1.0,31.0,,4.0,2.0,9.0,9.0,2.0,317.0,6.0,6.0,9.0,22.0,5.0,6.0,4.0,267.0,14.0,12.0,3.0,17.0,3.0,2.0,30.0,4.0,,7.0,7.0,7.0,12.0,,6.0,36.0,17.0,14.0,,6.0,3.0,1.0,1.0,4.0,2.0,5.0,126.0,2.0,152.0,19.0,8.0,10.0,,2.0,87.0,2.0,394.0,23.0,7.0,1.0,7.0,2.0,74.0,2.0,2.0,13.0,2.0,16.0,11.0,12.0,50.0,271.0,,3.0,11.0,34.0,6.0,11.0,2.0,411.0,1.0,603.0,11.0,3.0,5.0,18.0,11.0,279.0,43.0,32.0,22.0,8.0,7.0,4.0,2.0,17.0,9.0,125.0,374.0,8.0,220.0,3.0,39.0,6.0,8.0,9.0,,16.0,196.0,88.0,2.0,4.0,8.0,9.0,1.0,14.0,3.0,2.0,8.0,27.0,5.0,361.0,128.0,4.0,,13.0,3.0,135.0,68.0,39.0,55.0,2.0,58.0,702.0,26.0,2.0,1.0,2.0,2.0,2.0,88.0,158.0,3.0,3.0,201.0,444.0,9.0,2.0,3.0,73.0,3.0,14.0,,10.0,2.0,2.0,37.0,33.0,13.0,7.0,3.0,8.0,94.0,2.0,46.0,2.0,41.0,5.0,16.0,1.0,6.0,116.0,4.0,220.0,85.0,19.0,14.0,14.0,10.0,2.0,4.0,29.0,342.0,462.0,6.0,7.0,16.0,3.0,127.0,,71.0,325.0,121.0,,114.0,5.0,,3.0,12.0,160.0,1.0,17.0,3.0,5.0,,4.0,15.0,,7.0,,205.0,6.0,6.0,43.0,52.0,7.0,3.0,,1.0,19.0,,3.0,8.0,2.0,,16.0,2.0,4.0
2017-02-24,3.0,,50.0,2.0,3.0,,4.0,3.0,10.0,,1.0,10.0,7.0,,25.0,,9.0,39.0,2.0,28.0,1075.0,4.0,128.0,8.0,4.0,10.0,61.0,3.0,,5.0,2.0,,33.0,9.0,6.0,2.0,3.0,4.0,147.0,44.0,343.0,,3.0,5.0,2.0,3.0,3.0,2.0,19.0,11.0,44.0,68.0,255.0,13.0,12.0,19.0,2.0,2.0,15.0,8.0,34.0,12.0,2.0,,93.0,3.0,323.0,67.0,,2.0,2.0,25.0,,2.0,9.0,7.0,4.0,41.0,3.0,6.0,200.0,15.0,,218.0,612.0,514.0,4.0,,5.0,2.0,23.0,364.0,2.0,2.0,10.0,,9.0,2.0,1.0,31.0,,4.0,2.0,9.0,8.0,2.0,320.0,6.0,6.0,9.0,22.0,5.0,6.0,4.0,268.0,14.0,12.0,3.0,17.0,3.0,2.0,30.0,4.0,,7.0,7.0,7.0,12.0,,6.0,37.0,17.0,14.0,,6.0,3.0,1.0,1.0,4.0,2.0,5.0,135.0,2.0,152.0,20.0,8.0,10.0,,2.0,90.0,3.0,400.0,24.0,7.0,1.0,7.0,2.0,72.0,2.0,2.0,13.0,2.0,17.0,11.0,12.0,50.0,271.0,,3.0,11.0,39.0,6.0,11.0,2.0,414.0,1.0,599.0,11.0,4.0,5.0,18.0,11.0,279.0,43.0,34.0,22.0,8.0,7.0,4.0,2.0,17.0,9.0,127.0,375.0,8.0,220.0,3.0,39.0,6.0,8.0,9.0,,16.0,196.0,90.0,2.0,4.0,8.0,9.0,1.0,14.0,3.0,2.0,8.0,25.0,5.0,359.0,130.0,4.0,,13.0,3.0,136.0,69.0,39.0,57.0,2.0,58.0,703.0,26.0,2.0,1.0,2.0,2.0,2.0,90.0,157.0,1.0,3.0,200.0,448.0,9.0,2.0,3.0,74.0,3.0,14.0,1.0,10.0,2.0,2.0,39.0,33.0,13.0,7.0,3.0,8.0,93.0,2.0,46.0,2.0,41.0,5.0,16.0,1.0,6.0,116.0,4.0,219.0,85.0,19.0,14.0,14.0,10.0,2.0,4.0,29.0,348.0,464.0,6.0,7.0,16.0,3.0,129.0,,69.0,325.0,119.0,,114.0,5.0,,3.0,12.0,162.0,1.0,17.0,3.0,5.0,,4.0,15.0,,7.0,,205.0,6.0,6.0,42.0,51.0,7.0,8.0,,1.0,19.0,,3.0,8.0,2.0,,16.0,2.0,4.0
2017-02-25,2.0,,33.0,2.0,2.0,,3.0,3.0,10.0,,1.0,6.0,4.0,,25.0,,6.0,34.0,2.0,31.0,784.0,3.0,101.0,5.0,3.0,6.0,52.0,2.0,,5.0,1.0,,19.0,7.0,5.0,2.0,2.0,2.0,110.0,34.0,245.0,,2.0,4.0,1.0,2.0,3.0,1.0,11.0,9.0,44.0,40.0,214.0,13.0,6.0,14.0,1.0,2.0,10.0,5.0,25.0,9.0,1.0,,69.0,2.0,246.0,49.0,,2.0,2.0,19.0,,2.0,7.0,4.0,2.0,24.0,2.0,5.0,151.0,11.0,,155.0,480.0,429.0,3.0,,5.0,2.0,15.0,256.0,1.0,1.0,9.0,,14.0,1.0,,22.0,,3.0,1.0,7.0,5.0,2.0,222.0,7.0,5.0,6.0,18.0,4.0,7.0,4.0,270.0,13.0,10.0,3.0,9.0,2.0,2.0,24.0,3.0,,6.0,5.0,6.0,9.0,,4.0,32.0,12.0,8.0,,5.0,2.0,3.0,1.0,10.0,1.0,4.0,131.0,1.0,119.0,16.0,6.0,8.0,,1.0,62.0,2.0,295.0,18.0,6.0,1.0,5.0,1.0,52.0,2.0,2.0,13.0,1.0,16.0,16.0,8.0,41.0,238.0,,2.0,9.0,39.0,5.0,6.0,1.0,366.0,1.0,476.0,9.0,4.0,3.0,11.0,7.0,159.0,45.0,36.0,14.0,5.0,4.0,3.0,1.0,13.0,6.0,92.0,393.0,5.0,170.0,2.0,31.0,5.0,6.0,7.0,,16.0,191.0,66.0,1.0,2.0,5.0,6.0,1.0,9.0,3.0,1.0,6.0,16.0,3.0,240.0,109.0,12.0,,12.0,2.0,94.0,71.0,28.0,49.0,2.0,45.0,533.0,19.0,2.0,,2.0,1.0,2.0,80.0,133.0,1.0,2.0,164.0,397.0,6.0,1.0,1.0,53.0,1.0,12.0,,7.0,2.0,2.0,38.0,31.0,13.0,3.0,3.0,8.0,61.0,2.0,30.0,1.0,38.0,3.0,17.0,1.0,6.0,131.0,3.0,171.0,56.0,13.0,11.0,10.0,9.0,2.0,3.0,19.0,287.0,359.0,4.0,6.0,10.0,3.0,80.0,,89.0,259.0,80.0,,83.0,3.0,,3.0,12.0,115.0,1.0,21.0,5.0,7.0,,3.0,12.0,,5.0,,194.0,4.0,6.0,27.0,49.0,5.0,2.0,,1.0,12.0,,2.0,6.0,2.0,,7.0,2.0,4.0
2017-02-26,2.0,,47.0,2.0,3.0,,4.0,3.0,10.0,1.0,1.0,9.0,7.0,,27.0,,9.0,37.0,1.0,29.0,1015.0,3.0,120.0,7.0,3.0,9.0,55.0,2.0,,4.0,2.0,,33.0,8.0,5.0,2.0,3.0,4.0,126.0,41.0,293.0,,3.0,5.0,1.0,3.0,2.0,2.0,17.0,9.0,41.0,53.0,227.0,17.0,11.0,18.0,1.0,2.0,13.0,7.0,31.0,11.0,2.0,,79.0,2.0,298.0,58.0,,2.0,2.0,23.0,,2.0,7.0,7.0,4.0,39.0,2.0,7.0,182.0,12.0,,198.0,578.0,496.0,4.0,,6.0,2.0,26.0,335.0,2.0,2.0,9.0,,12.0,1.0,1.0,25.0,,4.0,1.0,9.0,6.0,2.0,296.0,6.0,6.0,7.0,22.0,4.0,6.0,4.0,272.0,15.0,8.0,3.0,16.0,3.0,2.0,28.0,4.0,,6.0,7.0,7.0,10.0,,5.0,37.0,15.0,13.0,,6.0,3.0,2.0,1.0,9.0,1.0,4.0,129.0,2.0,135.0,17.0,7.0,9.0,,1.0,81.0,2.0,360.0,21.0,7.0,1.0,6.0,2.0,72.0,2.0,2.0,12.0,2.0,15.0,15.0,11.0,45.0,270.0,,3.0,10.0,39.0,6.0,10.0,1.0,409.0,1.0,567.0,10.0,4.0,4.0,16.0,11.0,234.0,45.0,34.0,23.0,8.0,7.0,4.0,2.0,14.0,7.0,112.0,381.0,7.0,199.0,2.0,35.0,5.0,7.0,9.0,,17.0,195.0,80.0,2.0,4.0,8.0,7.0,1.0,11.0,3.0,2.0,8.0,25.0,5.0,331.0,122.0,8.0,,12.0,3.0,118.0,70.0,34.0,50.0,2.0,53.0,658.0,22.0,2.0,1.0,2.0,2.0,2.0,89.0,147.0,4.0,3.0,190.0,421.0,9.0,1.0,2.0,64.0,2.0,13.0,,10.0,2.0,2.0,39.0,33.0,14.0,6.0,3.0,8.0,84.0,2.0,38.0,2.0,41.0,5.0,17.0,1.0,4.0,118.0,4.0,200.0,78.0,18.0,15.0,12.0,10.0,2.0,4.0,25.0,330.0,437.0,6.0,7.0,15.0,2.0,110.0,,81.0,317.0,102.0,,98.0,5.0,,3.0,13.0,139.0,1.0,19.0,3.0,6.0,,4.0,14.0,,7.0,,202.0,5.0,7.0,34.0,51.0,8.0,4.0,,1.0,18.0,,3.0,7.0,2.0,,14.0,2.0,4.0
2017-02-27,3.0,,50.0,2.0,3.0,,4.0,3.0,10.0,,1.0,10.0,7.0,,25.0,,9.0,40.0,2.0,28.0,1072.0,4.0,128.0,8.0,4.0,11.0,61.0,3.0,,5.0,2.0,,33.0,9.0,6.0,2.0,2.0,4.0,147.0,44.0,344.0,,3.0,5.0,2.0,3.0,3.0,2.0,19.0,10.0,45.0,68.0,256.0,13.0,12.0,19.0,2.0,2.0,15.0,8.0,34.0,12.0,2.0,,92.0,3.0,323.0,67.0,,2.0,2.0,25.0,,2.0,9.0,7.0,4.0,41.0,3.0,10.0,200.0,15.0,,217.0,612.0,513.0,4.0,,5.0,2.0,23.0,363.0,2.0,2.0,10.0,,9.0,2.0,1.0,31.0,,4.0,2.0,9.0,9.0,2.0,325.0,6.0,6.0,9.0,22.0,5.0,6.0,4.0,269.0,14.0,11.0,3.0,17.0,3.0,2.0,30.0,4.0,,7.0,7.0,7.0,12.0,,6.0,36.0,17.0,14.0,,6.0,3.0,1.0,1.0,4.0,2.0,5.0,129.0,2.0,151.0,19.0,8.0,10.0,,2.0,88.0,3.0,394.0,24.0,7.0,1.0,7.0,2.0,71.0,2.0,3.0,12.0,2.0,16.0,11.0,12.0,50.0,272.0,,3.0,11.0,34.0,6.0,11.0,2.0,409.0,1.0,595.0,11.0,4.0,5.0,19.0,11.0,279.0,43.0,31.0,22.0,8.0,7.0,4.0,2.0,18.0,9.0,127.0,372.0,8.0,221.0,3.0,39.0,6.0,8.0,9.0,,15.0,196.0,89.0,2.0,4.0,8.0,9.0,1.0,14.0,3.0,2.0,8.0,24.0,5.0,359.0,128.0,4.0,,13.0,3.0,134.0,65.0,39.0,56.0,2.0,58.0,699.0,25.0,2.0,1.0,2.0,2.0,2.0,90.0,157.0,1.0,3.0,200.0,447.0,9.0,2.0,3.0,73.0,2.0,14.0,1.0,10.0,2.0,2.0,38.0,33.0,13.0,7.0,3.0,8.0,93.0,2.0,46.0,2.0,40.0,5.0,16.0,1.0,6.0,116.0,4.0,219.0,85.0,19.0,14.0,14.0,10.0,2.0,4.0,29.0,344.0,460.0,6.0,7.0,16.0,3.0,129.0,,73.0,324.0,121.0,,113.0,5.0,,3.0,12.0,162.0,1.0,17.0,4.0,5.0,,4.0,15.0,,7.0,,206.0,6.0,6.0,42.0,51.0,6.0,4.0,,1.0,19.0,,3.0,8.0,2.0,,16.0,2.0,4.0
2017-02-28,2.0,,48.0,2.0,3.0,,4.0,3.0,10.0,,1.0,9.0,7.0,,25.0,,9.0,37.0,1.0,22.0,1058.0,4.0,125.0,8.0,4.0,10.0,57.0,3.0,,5.0,2.0,,32.0,9.0,6.0,2.0,3.0,4.0,145.0,44.0,336.0,,3.0,5.0,2.0,2.0,3.0,2.0,18.0,10.0,45.0,68.0,255.0,13.0,12.0,19.0,2.0,2.0,15.0,7.0,34.0,12.0,2.0,,89.0,3.0,322.0,67.0,,2.0,2.0,24.0,,2.0,8.0,7.0,4.0,41.0,3.0,6.0,200.0,16.0,,219.0,574.0,500.0,4.0,,5.0,2.0,26.0,362.0,1.0,2.0,9.0,,9.0,2.0,1.0,30.0,,4.0,2.0,9.0,9.0,2.0,312.0,6.0,5.0,8.0,22.0,5.0,6.0,4.0,259.0,14.0,11.0,3.0,17.0,3.0,2.0,30.0,4.0,,9.0,7.0,7.0,13.0,,5.0,35.0,17.0,14.0,,6.0,3.0,1.0,1.0,5.0,2.0,5.0,121.0,1.0,152.0,19.0,8.0,9.0,,2.0,86.0,2.0,343.0,24.0,7.0,1.0,7.0,2.0,73.0,1.0,2.0,12.0,2.0,16.0,10.0,11.0,50.0,257.0,,2.0,11.0,31.0,6.0,11.0,2.0,394.0,1.0,573.0,11.0,3.0,4.0,18.0,10.0,275.0,42.0,31.0,21.0,8.0,7.0,4.0,1.0,17.0,9.0,121.0,356.0,8.0,221.0,3.0,39.0,5.0,8.0,8.0,,14.0,189.0,88.0,2.0,4.0,8.0,8.0,1.0,12.0,3.0,2.0,8.0,27.0,5.0,351.0,123.0,3.0,,13.0,3.0,134.0,65.0,39.0,52.0,2.0,60.0,679.0,26.0,2.0,,2.0,2.0,2.0,84.0,150.0,3.0,3.0,193.0,442.0,9.0,2.0,3.0,72.0,3.0,14.0,,10.0,2.0,2.0,34.0,33.0,13.0,7.0,3.0,8.0,95.0,2.0,47.0,2.0,41.0,5.0,16.0,1.0,6.0,113.0,4.0,215.0,84.0,19.0,14.0,14.0,10.0,2.0,4.0,28.0,321.0,436.0,6.0,7.0,15.0,3.0,126.0,,69.0,320.0,117.0,,110.0,5.0,,3.0,12.0,160.0,1.0,14.0,3.0,5.0,,4.0,15.0,,7.0,,202.0,6.0,6.0,39.0,49.0,7.0,7.0,,1.0,19.0,,3.0,8.0,2.0,,15.0,2.0,4.0
2017-03-01,2.0,,50.0,2.0,3.0,,4.0,3.0,10.0,,1.0,10.0,7.0,,25.0,,9.0,36.0,2.0,23.0,1065.0,4.0,127.0,8.0,4.0,11.0,58.0,3.0,,5.0,2.0,,33.0,9.0,6.0,2.0,3.0,4.0,145.0,42.0,349.0,,3.0,4.0,2.0,3.0,2.0,2.0,19.0,10.0,46.0,68.0,255.0,14.0,12.0,18.0,2.0,2.0,14.0,7.0,34.0,12.0,2.0,,93.0,3.0,324.0,65.0,,2.0,2.0,22.0,,2.0,9.0,7.0,4.0,39.0,3.0,6.0,200.0,15.0,,218.0,593.0,509.0,4.0,,5.0,2.0,21.0,357.0,2.0,2.0,10.0,,10.0,2.0,1.0,31.0,,4.0,2.0,9.0,9.0,2.0,317.0,6.0,5.0,9.0,22.0,5.0,6.0,4.0,257.0,14.0,11.0,3.0,17.0,3.0,2.0,30.0,3.0,,7.0,7.0,7.0,14.0,,5.0,36.0,17.0,14.0,,6.0,3.0,1.0,1.0,6.0,2.0,4.0,123.0,2.0,152.0,19.0,8.0,10.0,,2.0,89.0,3.0,387.0,21.0,7.0,1.0,7.0,2.0,73.0,1.0,2.0,12.0,2.0,15.0,10.0,12.0,49.0,261.0,,3.0,11.0,35.0,6.0,11.0,2.0,403.0,1.0,579.0,11.0,4.0,5.0,18.0,11.0,276.0,45.0,31.0,23.0,9.0,7.0,4.0,1.0,17.0,9.0,126.0,363.0,7.0,223.0,3.0,37.0,6.0,7.0,8.0,,14.0,194.0,90.0,2.0,4.0,8.0,9.0,1.0,13.0,3.0,3.0,8.0,26.0,5.0,355.0,130.0,5.0,,13.0,3.0,136.0,64.0,38.0,56.0,2.0,58.0,689.0,27.0,2.0,,2.0,2.0,2.0,81.0,152.0,1.0,3.0,195.0,445.0,9.0,2.0,3.0,74.0,3.0,14.0,,10.0,2.0,2.0,35.0,34.0,13.0,7.0,3.0,8.0,93.0,2.0,47.0,2.0,41.0,5.0,17.0,1.0,6.0,113.0,4.0,217.0,84.0,19.0,14.0,14.0,10.0,2.0,4.0,29.0,330.0,446.0,7.0,7.0,16.0,3.0,127.0,,68.0,318.0,119.0,,113.0,5.0,,3.0,12.0,160.0,1.0,15.0,4.0,6.0,,4.0,15.0,,7.0,,205.0,6.0,6.0,42.0,50.0,7.0,3.0,,1.0,19.0,,3.0,8.0,2.0,,16.0,2.0,4.0
